smiles,source,predicted_pIC50,predicted_IC50_nM,MolWt,LogP,QED,AromaticRings,RingCount,is_novel
CCc1ccccc1[C@@H]1C(CC)CCN1C1CC2(CCN(c3ccc(C(=O)NS(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,mutation,8.741939724065382,1.811591506806244,860.0939999999996,9.339100000000002,0.0727063387944136,5,9,True
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CC2)CC(N2CCC[C@H]2c2cccc4c2C42CC2)C3)cc1Oc1cnc(F)c(Cl)c1,mutation,8.73286223378066,1.8498553341435415,871.4319999999998,8.511200000000006,0.0799742883936677,4,10,True
CCc1ccccc1[C@@H]1CCCN1C1CC2(CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+]=O)c4)c(Oc4cnc5[nH]ccc5c4)c3C)CC2)C1,mutation,8.732788041624488,1.850171378867228,846.0669999999994,8.503020000000005,0.1048978562153771,5,9,True
CN1CC=C(c2ccccc2[C@H]2CCCN2c2ccc(-c3ccc(CNS(=O)(=O)c4ccc(NCC5(F)CCN(C6COC6)CC5)c([N+]=O)c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)CC1,mutation,8.714262170548338,1.9308023976605715,911.1169999999996,8.909600000000003,0.091352289064436,6,10,True
CN1CCN(C2=CC3(CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NC[C@H]6CC[C@](C)(O)CC6)c([N+](=O)[O-])c5)c(Oc5cc6cc7[nH]c6nc57)c4)CC3)C2)[C@@H](c2ccccc2C2CC2)C1,mutation,8.706566198000338,1.965322390478324,913.1139999999996,8.504300000000006,0.0640636595107695,7,12,True
CO[C@]1(C)CC[C@@H](CNc2ccc(S(=O)NC(=O)c3c(Oc4cnc5[nH]ccc5c4)cc4cc3-c3cccc(C(C)C)c3[C@@H]3CCCN3C3CC5(CCN4CC5)C3)cc2[N+](=O)[O-])CC1,mutation,8.695331959210232,2.016824185898312,886.1319999999993,10.413099999999996,0.0862249677251004,5,12,True
COC1CCN(c2ccc(-c3ccc(CNS(=O)(=O)c4ccc(NC[C@H]5CC[C@](C)(O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)[C@H]1c1ccccc1C1=CCN(C)CC1,mutation,8.69402748825009,2.022891137683955,912.126,9.447300000000002,0.0570704344189657,6,9,True
CN1CCN(C2CC3(CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NC[C@H]6CC[C@](C)(O)CC6)c([N+][O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CN3)C2)[C@@H](c2ccccc2C2CC2)C1,mutation,8.691998826261523,2.0323625036582005,902.1349999999998,7.085200000000008,0.0755843519881614,5,10,True
CN1CCN(C2CC3(CC4C3CN4c3ccc(C(=O)NS(=O)(=O)c4c#c([N+](=O)[O-])c(NC[C@H]5CC[C@](C)(O)CC5)cc4)c(Oc4cnc5[nH]ccc5c4)c3)C2)[C@H](c2ccccc2C2CC2)C1,mutation,8.6871846672572,2.055016592312365,914.1219999999998,7.378180000000007,0.0720445681492728,5,11,True
NCN1CC=C(c2ccccc2[C@H]2CCCN2c2ccc(-c3cc4c(c(Oc5cnc6[nH]ccc6c5)c3)C(=O)NS(=O)(=O)c3ccc(c([N+](=O)[O-])c3)NC[C@H]3CC[C@](O)(CC3)C4)cc2)CC1,mutation,8.628489600537794,2.352395822353673,909.0819999999997,8.285200000000007,0.0722116827441228,6,13,True
CNCCC(=O)N1CCC(c2ccccc2[C@H]2CC3CN2c2ccc(cc2)-c2ccc(c(Oc4cnc5[nH]ccc5c4)c2)C(=O)NS(=O)(=O)c2cc([N+](=O)[O-])c(NC[C@H]4CC[C@](C)(O)CC4)cc23)CC1,mutation,8.587550715873574,2.584932959631535,967.1619999999996,8.766300000000005,0.0609349435386901,6,12,True
CO[C@]1(C)CC[C@@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC5(CC(N6CCC[C@H]6c6ccccc6C(C)C)C5)SC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,mutation,8.574064146868684,2.666464788922258,922.187,10.151799999999998,0.0712205261341445,5,9,True
CC(C)c1ccccc1[C@@H]1C(Cl)CCN1C1CC2(CC3C2CN3c2ccc(C(=O)NS(=O)(=O)c3ccc(NC[C@H]4CC[C@@](O)(C(F)(F)F)CC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)C1,mutation,8.555911243665223,2.780281413070932,976.5189999999998,9.812699999999998,0.0500680483658164,5,10,True
CN(C)CC(=O)N1CCC(c2ccccc2[C@H]2CCC[SH]2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NC[C@H]5CC[C@](C)(O)CC5)c([N+][O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)CC1,mutation,8.516549852380958,3.044038546762885,972.2469999999996,9.390500000000005,0.0489022609882772,6,9,True
CNCC(=O)N1CCC(c2cccc(F)c2[C@H]2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NC[C@H]5CC[C@](O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)CC1,mutation,8.499448075966814,3.166299001943511,958.1059999999997,8.961690000000003,0.0482293525427633,6,9,True
C[C@]1(O)CC[C@H](CNc2cc3c(cc2[N+](=O)[O-])S(=O)NC(=O)c2ccc(cc2Oc2cnc4[nH]ccc4c2)-c2ccc(cc2)N2CCC[C@@H]2c2ccccc2C2=CCN(CC2)C3)CC1,mutation,8.497556438152964,3.1801203932239424,878.0679999999994,9.680299999999995,0.0935134842476434,6,14,True
COC1C(N2CCC[C@@H]2c2ccccc2C(C)C)CC12CCN(c1ccc(C(=O)NS(=O)(=O)c3ccc(NC[C@H]4CC[C@@](O)(C(F)(F)F)CC4)c([N+][O-])c3)c(Oc3cnc4[nH]ccc4c3)c1)CC2,mutation,8.485175212633477,3.272086585311813,958.1169999999996,9.437500000000004,0.0777354858927888,5,9,True
CN1CC=C(c2ccccc2[C@H]2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)c4ccc(NC[C@H]5CC[C@](C)(O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]cc(F)c5c4)c3)cc2)CC1,mutation,8.484990070591634,3.273481790554197,898.0739999999997,9.9356,0.0647652920646721,6,9,True
CN1CCN(C2CC3(CCN(c4ccc(C(=O)NS(=O)c5ccc(NC[C@H]6CC[C@](C)(O)CC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CS3)C2)[C@@H](c2ccccc2C2CC2)C1,mutation,8.454942075625484,3.507986588847273,919.187,8.737200000000005,0.0655876450247826,5,10,True
CN(C)CCOC1CC(c2ccccc2C2CC2)N(C2(N)CC3(CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)C2)C1,mutation,8.452704974183604,3.5261032566806003,962.1869999999994,7.527200000000007,0.0524800956326906,5,10,True
CN1CC=C(c2ccccc2[C@H]2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NC[C@H]5CC[C@](C)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)CC1,mutation,8.442256796305916,3.611962258373064,879.0759999999996,10.305989999999996,0.0751733319523504,6,9,True
CCc1ccccc1[C@@H]1CCCN1C1CC2(CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC[C@@H]5COCCO5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1CC,mutation,8.425682904272952,3.75246884967837,878.0649999999996,7.994000000000009,0.0723889063427871,5,9,True
CNCC(=O)N1CCC(c2ccccc2[C@H]2CCCN2S2=CC=C(c3ccc(C(=O)NS(=O)c4ccc(NC[C@H]5CC[C@](C)(O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)C=C2)CC1,mutation,8.399502999640367,3.985630194581369,959.2079999999996,8.728400000000006,0.0382657920929172,5,9,True
CN1CC=C(c2ccccc2[C@H]2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CC[C]CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)CC1,mutation,8.385765548520926,4.113717379341093,864.0409999999996,9.79289,0.0752701853583591,6,9,True
CN1CC=C(c2ccccc2[C@H]2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NC[C@H]5CC[C@](C)CC5)c([N+]=O)c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)CC1,mutation,8.381942529761899,4.150089571832838,863.0769999999995,10.131489999999998,0.1030846001252709,6,9,True
CCc1ccccc1[C@@H]1CCCN1C1CC2(C=CN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC[C@H]5CC[C@@](O)(C(F)(F)F)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,mutation,8.374982387092354,4.217136057692498,928.0469999999996,9.5497,0.06518202100859,5,9,True
CN(C)CC(=O)N1CCC(c2ccccc2[C@H]2C3CCN2c2ccc(cc2)-c2ccc(c(Oc4cnc5[nH]ccc5c4)c2)C(=O)NS(=O)c2ccc(c([N+](=O)[O-])c2)NC[C@H]2CC[C@](C)(O)C3C2)CC1,mutation,8.366886905781442,4.296482965080863,951.1629999999998,8.811000000000003,0.088541984505542,6,14,True
CO[C@]1(C)CC[C@@H](ONc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC5(CC4)CC4C5C5CC[C@@H](c6ccccc6C(C)C)N54)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,mutation,8.338312779825728,4.588674164966581,904.103,9.391100000000003,0.0753622508476224,5,10,True
CC(C)c1ccccc1[C@H]1CCCN1C12CC3(CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NC[C@H]6CC[C@@](O)(C(F)(F)F)CC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC31)C2,mutation,8.297159321298702,5.044761960932648,942.0739999999996,9.597,0.0651574744914166,5,11,True
CC(C)c1ccccc1[C@@H]1CN(C)CCN1C12CC34CCN(CC3)c3ccc(c(Oc5cnc6[nH]ccc6c5)c3)C(=O)NS(=O)(=O)c3ccc(c([N+](=O)[O-])c3)N(C[C@@H]3CC[C@@](C)(O)CC31)C42,mutation,8.286406760185935,5.171222683790592,915.13,7.592800000000009,0.1125565689809983,5,15,True
CCc1ccccc1[C@@H]1CCCN1C1CC23CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6N)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)C(C2)C13,mutation,8.285430777084024,5.182856958383939,861.0379999999997,6.914600000000006,0.0705985118578376,5,10,True
CO[C@]12CC[C@H](CC1)CNc1cc(c(S(=O)(=O)NC(=O)c3ccc(N4CCC56CC(C5)N5CCC[C@H]5c5c(C(C)C)cccc5C6C4)cc3Oc3cnc4[nH]ccc4c3)cc1[N+](=O)[O-])C2,mutation,8.268000598600294,5.39509878892982,900.115,9.342100000000002,0.0951112501719515,5,13,True
CN1CCN(C2CC34C=CN(CC3)c3ccc(c(Oc5cnc6[nH]ccc6c5)c3)C(=O)NS(=O)(=O)c3ccc(c([N+](=O)[O-])c3)NC[C@H]3CC[C@](O)(CC3)CC24)[C@@H](c2ccccc2C2CC2)C1,mutation,8.254615396383619,5.563967744323353,913.1139999999996,8.083800000000009,0.0949752201325656,5,16,True
COC1CN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc(N)c(Cl)c3)c2)CCC12CC(N1CCC[C@H]1c1ccccc1C1CC1)O2,mutation,8.207204798124101,6.20576323078721,902.4709999999995,7.399700000000007,0.0835023759820035,4,9,True
CCc1ccccc1[C@@H]1CCCN1C1=CC2(CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(OC4=CN=C5NC=CS5=C4)c3)CC2)C1,mutation,8.177939404148628,6.6383568701148,866.0789999999996,7.561000000000008,0.0881558907954475,3,9,True
O=C(NS(=O)(=O)c1ccc(NCC2CCC(O)(C(F)(F)F)CC2)c([N+](=O)[O-])c1)c1ccc(N2CCC34CC(C3)N3CCC[C@H]3c3c(C5CC5)cccc3C2C4F)cc1Oc1cnc2[nH]ccc2c1,mutation,8.161663729011549,6.891857211841466,958.0479999999994,9.743799999999998,0.0561860098501832,5,12,True
O=C(NS(=O)c1ccc(NC[C@@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(N2C=CC3(CC2)CC(N2CCC[C@H]2c2ccccc2C2CC2)C3)cc1Oc1cnc2[nH]ccc2c1,mutation,8.133572873068049,7.352366150376045,844.0069999999997,8.130400000000007,0.0774709527292301,5,10,True
CCC1C(N2CCC[C@H]2c2ccccc2C2CC2)CC12CCN(c1ccc(CNS(=O)(=O)c3ccc(NCC4CCOC(C)(C)C4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c1)CC2,mutation,8.114379905814184,7.684579257289045,902.1749999999996,10.458599999999995,0.068301025531377,5,10,True
COC1C(N2CCC[C@H]2c2ccccc2C2CC2)CC12CCN(c1ccc(CNS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc(N)c(Cl)c3)c1)CC2,mutation,8.110166180997338,7.759501456830354,886.5159999999996,8.423100000000007,0.076941426306627,4,9,True
CCc1ccccc1[C@@H]1CCCN1C1CC2(CCN(c3ccc(C(=O)NS(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1OC,mutation,7.905831313606393,12.421346773681869,862.0659999999997,8.327900000000007,0.0726702321175462,5,9,True
O=C(NS(=O)(=O)c1ccc(NCC2CCC(O)(C(F)(F)F)CC2)c([N+](=O)[O-])c1)c1ccc(N2CCC34CC(C3)N3C=CC[C@H]3c3ccc(cc3C3CC3)C4C2)cc1Oc1cnc2[nH]ccc2c1,mutation,7.825279176344766,14.952741440589586,938.0419999999996,9.5718,0.0731046530964555,5,14,True
CN1CC=C(c2ccccc2C2CC3(CCN(C(=O)C4CC5(CCN(c6ccccc6C6=CCN(C)CC6)CC5)C4)CC3)C2)CC1,brics,7.454286887588525,35.1328282336364,618.9099999999999,7.307400000000009,0.3517390628321581,2,8,True
CN1CC=C(c2ccccc2C2CC3(CCN(C(=O)C4CC5(CCN(c6cnc7[nH]ccc7c6)CC5)C4)CC3)C2)CC1,brics,7.434959560194811,36.73165019831151,563.7900000000001,6.464800000000007,0.3956662294117021,3,8,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC4(CC2)CC(c2cnc5[nH]ccc5c2)C4)C3)CC1,brics,7.419490038746809,38.06360880113795,563.7900000000001,6.464800000000007,0.3956662294117021,3,8,True
CN1CC=C(c2ccccc2C2CCN(C(=O)C3CC4(CCN(c5ccccc5C5=CCN(C)CC5)CC4)C3)CC2)CC1,brics,7.4140576565634415,38.54271852860486,578.845,6.527200000000008,0.4038278929742894,2,7,True
CN1CC=C(c2ccccc2C2CC3(CCN(C(=O)C4CC5(CCN([C@H]6CC[C@](C)(O)CC6)CC5)C4)CC3)C2)CC1,brics,7.397493922661789,40.04110714790555,559.8390000000003,6.077500000000007,0.4859802634331077,1,7,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC(c4cnc5[nH]ccc5c4)CC2)C3)CC1,brics,7.389764756004003,40.76010029761501,523.7250000000003,5.684600000000006,0.4777927543984489,3,7,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC[C@@H]2c2cnc4[nH]ccc4c2)C3)CC1,brics,7.375213067915975,42.1489666910994,509.6980000000003,5.642100000000005,0.4944390821442815,3,7,True
CN1CC=C(c2ccccc2[C@H]2CCCN2C(=O)C2CC3(CCN(c4ccccc4C4=CCN(C)CC4)CC3)C2)CC1,brics,7.369919303302259,42.66587893386635,564.8180000000001,6.484700000000008,0.4156610564072407,2,7,True
CN1CC=C(c2ccccc2C2CCN(C(=O)C3CC4(CCN(c5cnc6[nH]ccc6c5)CC4)C3)CC2)CC1,brics,7.350760120439565,44.59024715448331,523.7250000000004,5.684600000000006,0.4777927543984489,3,7,True
C[C@]1(O)CC[C@H](N2CCC3(CC2)CC(C(=O)N2CCC4(CC2)CC(c2cnc5[nH]ccc5c2)C4)C3)CC1,brics,7.344253485311358,45.26333136240124,504.7190000000004,5.234900000000005,0.6000463122705807,2,7,True
CN1CC=C(c2ccccc2C2CC3(CCN(C(=O)C4CC5(CCN(C6CC6)CC5)C4)CC3)C2)CC1,brics,7.330601113974364,46.708818939011564,487.7320000000005,5.546300000000006,0.5574112207122424,1,7,True
CN1CC=C(c2ccccc2[C@@H]2CN(C)CCN2C(=O)C2CC3(CCN(c4ccccc4C4=CCN(C)CC4)CC3)C2)CC1,brics,7.324567445033304,47.36227498312147,593.8599999999999,5.636300000000007,0.4486273767496536,2,7,True
CN1CC=C(c2ccccc2C2CC3(CCN(C(=O)C4CC5(CCN(C6CCOCC6)CC5)C4)CC3)C2)CC1,brics,7.2917984546580925,51.074196771752405,531.7850000000004,5.562900000000006,0.5095447862001807,1,7,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCN(C)C[C@H]2c2cnc4[nH]ccc4c2)C3)CC1,brics,7.250991672279389,56.105873439064645,538.7400000000001,4.793700000000004,0.5175902069698163,3,7,True
CN1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)[C@H](c2cnc3[nH]ccc3c2)C1,brics,7.248463652676768,56.43341700781742,483.6200000000003,3.951100000000002,0.4610289120483732,4,7,True
CN1CC=C(c2ccccc2[C@@H]2CN(C)CCN2C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)CC1,brics,7.241361875194254,57.363827981784006,538.7400000000002,4.793700000000004,0.5175902069698163,3,7,True
O=C(C1CC2(CCN([C@@H]3COCCO3)CC2)C1)N1CCC2(CC1)CC(c1cnc3[nH]ccc3c1)C2,brics,7.226854155960712,59.31244731979154,478.6370000000003,3.914200000000002,0.7243058419972614,2,7,True
CN1CC=C(c2ccccc2C2CC3(CCN(C(=O)C4CC5(CCN([C@@H]6COCCO6)CC5)C4)CC3)C2)CC1,brics,7.213900362116776,61.10822061790776,533.7570000000004,4.756800000000005,0.5587427202478525,1,7,True
O=C(C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1)N1CCC2(CC1)CC([C@@H]1COCCO1)C2,brics,7.213522723394945,61.1613800923493,478.6370000000005,3.993700000000003,0.7223362221681386,2,7,True
O=C(C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1)N1CCC2(CC1)CC(c1cnc3[nH]ccc3c1)C2,brics,7.210739932036297,61.55453685473009,508.6700000000004,5.622200000000006,0.376278641326936,4,8,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC4(CC2)CC([C@@H]2COCCO2)C4)C3)CC1,brics,7.203714233770958,62.55841924383959,533.7570000000004,4.836300000000005,0.5545643381890707,1,7,True
O=C(C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1)N1CCC(c2cnc3[nH]ccc3c2)CC1,brics,7.201531781978581,62.87358410991135,468.6050000000003,4.842000000000004,0.4507708758831604,4,7,True
CC(C)C1CC2(CCN(C(=O)C3CC4(CCN(c5ccccc5C5=CCN(C)CC5)CC4)C3)CC2)C1,brics,7.184243403401881,65.42693814071335,489.7480000000005,6.076900000000007,0.5130124264060422,1,6,True
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC2(CC1)CC(c1cnc3[nH]ccc3c1)C2,brics,7.142890430237511,71.96305133487297,476.6650000000003,4.720300000000004,0.6963729428234061,2,7,True
O=C(C1CC2(CCN(C3CC3)CC2)C1)N1CCC2(CC1)CC(c1cnc3[nH]ccc3c1)C2,brics,7.1391435129087615,72.58660548647651,432.6120000000002,4.703700000000004,0.7646170155114139,2,7,True
CCC1CC2(CCN(C(=O)C3CC4(CCN(c5ccccc5C5=CCN(C)CC5)CC4)C3)CC2)C1,brics,7.136553356850651,73.02080949529812,475.72100000000046,5.830900000000007,0.5480579997527695,1,6,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC[C@@H]2[C@H]2CC[C@](C)(O)CC2)C3)CC1,brics,7.1282209932034695,74.43531092307829,505.74700000000047,5.334300000000007,0.6005582062853206,1,6,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC4(CC2)CC(C(F)(F)F)C4)C3)CC1,brics,7.119692548542574,75.91147873686214,515.6640000000003,5.983200000000007,0.4953682364682482,1,6,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCN(C)C[C@H]2[C@H]2CC[C@](C)(O)CC2)C3)CC1,brics,7.085069527092354,82.21110259748501,534.7890000000003,4.485900000000004,0.6172007571216306,1,6,True
CN1CC=C(c2ccccc2C2CCN(C(=O)C3CC4(CCN([C@H]5CC[C@](C)(O)CC5)CC4)C3)CC2)CC1,brics,7.078412541356422,83.48096461263329,519.7740000000005,5.297300000000005,0.5867138937040692,1,6,True
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC[C@@H]1c1cnc2[nH]ccc2c1,brics,7.0694835867027415,85.21507161142677,422.57300000000015,3.8976000000000015,0.8150347387705723,2,6,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCN(C)C[C@H]2C2CC2)C3)CC1,brics,7.062134751139977,86.66929200519819,462.6820000000004,3.9547000000000025,0.6777488209813847,1,6,True
CN1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)[C@H](c2cnc3[nH]ccc3c2)C1,brics,7.06203242901154,86.68971416476055,479.66900000000027,3.5638000000000014,0.7040998086522865,2,6,True
CN1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)[C@H]([C@H]2CC[C@](C)(O)CC2)C1,brics,7.056490229487735,87.80308403168726,479.6690000000005,3.6433000000000018,0.7030393684599158,2,6,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC[C@@H]2C2CC2)C3)CC1,brics,7.048105676139975,89.5146924463728,433.6400000000003,4.803100000000005,0.6822069293871337,1,6,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC4(CC2)CC(N(C)C)C4)C3)CC1,brics,7.046020670147908,89.94547711643128,490.7360000000005,4.734900000000005,0.610192875056474,1,6,True
CN1CC=C(c2ccccc2[C@@H]2CN(C)CCN2C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)CC1,brics,7.042533921118327,90.67051424692472,534.7890000000003,4.406400000000003,0.6204610648129385,1,6,True
C[C@]1(O)CC[C@H](N2CCC3(CC2)CC(C(=O)N2CCC(c4cnc5[nH]ccc5c4)CC2)C3)CC1,brics,7.037997606479076,91.62255396887085,464.6540000000003,4.454700000000003,0.7037515221631324,2,6,True
CN1CC=C(c2ccccc2[C@H]2CCCN2C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1,brics,7.03199022401876,92.8987298075294,477.6930000000005,4.740200000000005,0.6276398752063537,1,6,True
CN1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)[C@H](c2cnc3[nH]ccc3c2)C1,brics,7.023976163239537,94.6289098124129,451.6150000000002,3.049200000000001,0.7771786496185912,2,6,True
CC(C)C1CC2(CCN(C(=O)C3CC4(CCN(c5cnc6[nH]ccc6c5)CC4)C3)CC2)C1,brics,7.023479693434347,94.73714802809916,434.6280000000002,5.234300000000005,0.7192027863752984,2,6,True
CN1CC=C(c2ccccc2[C@@H]2CN(C)CCN2C(=O)C2CC3(CCN(C4CC4)CC3)C2)CC1,brics,7.018923991118331,95.73616111117248,462.6820000000004,3.875200000000003,0.6794886875323441,1,6,True
CN1CC=C(c2ccccc2[C@@H]2CN(C)CCN2C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1,brics,7.01531457280664,96.53513920841344,506.7350000000005,3.8918000000000026,0.6196803790583878,1,6,True
CN1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)[C@H](c2cnc3[nH]ccc3c2)C1,brics,7.010853942409812,97.5317591655595,407.56200000000007,3.0326000000000004,0.8498031409889543,2,6,True
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC2(CC1)CC([C@@H]1COCCO1)C2,brics,7.009924819430022,97.7406404801846,446.6320000000004,3.091800000000001,0.6668939876682665,0,6,True
CN1CC=C(c2ccccc2C2CCN(C(=O)C3CC4(CCN(C5CCOCC5)CC4)C3)CC2)CC1,brics,7.00985898375902,97.75545832539676,491.7200000000005,4.782700000000005,0.607244873560841,1,6,True
CN1CC=C(c2ccccc2C2CCN(C(=O)C3CC4(CCN(C5CC5)CC4)C3)CC2)CC1,brics,7.009575990165949,97.81917818536216,447.6670000000004,4.766100000000005,0.6654459298890437,1,6,True
C[C@]1(O)CC[C@H]([C@H]2CCCN2C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)CC1,brics,7.000855622114,99.80317967323676,450.6270000000002,4.491700000000004,0.7226337722551471,2,6,True
CN1CCN(C(=O)C2CC3(CCN(c4cnc5[nH]ccc5c4)CC3)C2)[C@H](C2CC2)C1,brics,6.995211265663787,101.108748385424,407.5620000000003,3.1121000000000008,0.8494843601008274,2,6,True
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC(c2cnc3[nH]ccc3c2)CC1,brics,6.99190761910534,101.88080806357996,436.6000000000002,3.940100000000003,0.7917386290552589,2,6,True
O=C(C1CC2(CCN(C3CC3)CC2)C1)N1CCC(c2cnc3[nH]ccc3c2)CC1,brics,6.978701999862915,105.02628410219668,392.5470000000001,3.9235000000000033,0.8612336894961349,2,6,True
O=C(C1CC2(CCN(c3cnc4[nH]ccc4c3)CC2)C1)N1CCC2(CC1)CC(C(F)(F)F)C2,brics,6.971655826630593,106.74417213781972,460.5440000000003,5.140600000000005,0.6752431329430513,2,6,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC([C@@H]4COCCO4)CC2)C3)CC1,brics,6.946282850274173,113.16630859140793,493.69200000000046,4.056100000000003,0.6332015449248974,1,6,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCC[C@@H]2C2CCOCC2)C3)CC1,brics,6.945424665909094,113.3901511180416,477.6930000000005,4.8197000000000045,0.623013456241367,1,6,True
CN1CC=C(c2ccccc2N2CCC3(CC2)CC(C(=O)N2CCN(C)C[C@H]2C2CCOCC2)C3)CC1,brics,6.943879504004331,113.79429669027267,506.73500000000047,3.971300000000003,0.6180522549680962,1,6,True
CCC1CC2(CCN(C(=O)C3CC4(CCN(c5cnc6[nH]ccc6c5)CC4)C3)CC2)C1,brics,6.931444413730156,117.09964710455596,420.6010000000003,4.988300000000004,0.7611492543294166,2,6,True
CN1CC=C(c2ccccc2C2CCN(C(=O)C3CC4(CCN([C@@H]5COCCO5)CC4)C3)CC2)CC1,brics,6.929480194141418,117.63046284514677,493.6920000000005,3.976600000000003,0.6350982972673977,1,6,True
